Link,Source,Tweet,Category,Label
https://twitter.com/TimesNow/status/1487606492291383298?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,The decision has been taken by the state government in view of the dipping COVID-19 cases in the state. #Telangana #Covid19,Education,0
https://twitter.com/MirrorNow/status/1487766292937396226?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,#DU's decision to remove #MPhil attracts disapproval from teachers,Education,0
https://twitter.com/MirrorNow/status/1487749583841251330?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,#Chhattisgarh schools report a loss in learning in students due to the disruption caused by pandemic,Education,0
https://twitter.com/MirrorNow/status/1487743140521906183?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,"#Odisha Dept of Higher Education debunks fake notice, colleges and schools not opening on Feb 10",Education,0
https://twitter.com/MirrorNow/status/1487687775528701959?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,"#BEML Recruitment 2022: Vacancies open for Managerial posts on http://bemlindia.in, last date Feb 9",Education,0
https://twitter.com/MirrorNow/status/1487687020486950915?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"'Genius' job applicant prints his #resume on company's flyers, lands job after placing them in car park",Education,0
https://twitter.com/MirrorNow/status/1487640463758692355?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,A school in Northern #Ireland has banned an entire class from using toilets during lessons,Education,0
https://twitter.com/MirrorNow/status/1487624105918619651?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,#ICAI has allowed the students of old courses to appear for ICAI CA May exam 2022,Education,0
https://twitter.com/MirrorNow/status/1487595159139143682?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,#Telangana schools & colleges to reopen from February 1,Education,0
https://twitter.com/MirrorNow/status/1487438181545185282?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"As India's #COVID19 case count begins to ebb, several states have now begun unlocking, with an emphasis on re-opening schools. There is an education crisis in the country, says Educationist Deepa Kumar. ",Education,0
https://twitter.com/MirrorNow/status/1487437207619387395?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"Most parents are still not ready to send their kids to school. Colleges should re-open since the #vaccination is already done, says Aparajita Gautam, President, Delhi Parents Association to Aarti Subramaniam #COVID #COVID19",Education,0
https://twitter.com/MirrorNow/status/1487382231719235584?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,#Tripura | All schools & Madrassas in the State (pre-primary to 12th class) are allowed to function normally with strict maintenance of #COVID19 from 31st January,Education,0
https://twitter.com/MirrorNow/status/1487340173943730178?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"Schools & colleges will reopen in Pune district from Feb 1. For classes 1 to 8, the school timings will be half of the regular timings, but for classes 9 to 10, the school will run as per the regular schedule. Colleges will also function as per regular time: Maharashtra Deputy CM",Education,0
https://twitter.com/MirrorNow/status/1487110269994094592?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"Govt of #Haryana: All cinemas/multiplexes are allowed to open with 50% seating capacity. Universities, colleges, schools for classes 10th to 12th; coaching/training institutes both govt and private are allowed to open with effect from February 1",Education,0
https://twitter.com/MirrorNow/status/1487039745968336897?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,ROW OVER RAIL RECRUITMENT EXAMS #IndianRailways has now put the second part of the exam on hold following the protests. ,Education,0
https://twitter.com/MirrorNow/status/1487021806003306497?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,#Bihar Opposition Parties Protests Against #Railway Department Over Recruitment Examination,Education,0
https://twitter.com/MirrorNow/status/1486923237636325382?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,Centre is likely to issue an advisory regarding the reopening of schools in the country. The reopening will be done in a staggered manner under strict adherence to #COVID SoP’s.,Education,0
https://twitter.com/MirrorNow/status/1486909239285395461?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"EXPERT: IT IS SAFE TO OPEN SCHOOLS As more and more states reopen schools after #Covid cases show a downward trend, National Covid Task Member, Dr Rajib Dasgupta assures that it is safe to reopen schools with precautions #SchoolsAmidPandemic",Education,0
https://twitter.com/MirrorNow/status/1486908018927501315?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,TAMIL NADU SCHOOLS TO REOPEN FROM FEB 1 #TamilNadu schools and colleges are set to reopen from February. There will be no night curfew in Tamil Nadu from February 1 as well @Mugilan__C reports live from Chennai,Education,0
https://twitter.com/MirrorNow/status/1486899559196364804?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,SCHOOLS AMID PANDEMIC #BREAKING: Centre likely to issue advisory on reopening of #schools: Sources,Education,0
https://twitter.com/MirrorNow/status/1486745829608071172?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,GIRLS WORST HIT IN ACCESS TO EDUCATION A parliamentary panel report by the #education ministry indicates a concerning decline in enrolment of #girl students & a substantial dropout during #Covid. What are the factors responsible?,Education,0
https://twitter.com/MirrorNow/status/1486728220447678467?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"GIRLS EDUCATION WORST HIT DURING PANDEMIC Dr @pritiojha786 says that during the course of the pandemic, education was the only sector on a constant move. Children & parents were forced to adapt to technology. Institutes provided support to children. @HeenaGambhir",Education,0
https://twitter.com/MirrorNow/status/1486726932615995394?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"GIRLS EDUCATION WORST HIT DURING PANDEMIC Gurumurthy Kasinathan (@gurukasi), Academician & Director, says that India should've kept its schools open. Countries abroad had kept schools open even at the height of the #pandemic to enable learning. @HeenaGambhir",Education,0
https://twitter.com/MirrorNow/status/1486708727839297536?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,GIRLS EDUCATION WORST HIT DURING PANDEMIC As per a parliamentary panel report & submissions made by the #education ministry indicate a concerning decline in enrolment of #girl students and a substantial drop out from schools during the #pandemic. @AfridaRahmanAli|#GirlChild,Education,0
https://twitter.com/MirrorNow/status/1486692956312457216?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"#COVID19 updates | Schools, Colleges in #Bangalore likely to reopen, decision on January 29.",Education,0
https://twitter.com/educationtimes/status/1487363966221570049?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,STEM scholarships 2022 for women announced by British Council ,Education,0
https://twitter.com/educationtimes/status/1487293278890303490?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Registration for AYUSH NEET UG counselling to begin from today. Read the full report at https://educationtimes.com/article/newsroom/89194929/registration-for-ayush-neet-ug-counselling-to-begin-from-today,Education,0
https://twitter.com/educationtimes/status/1486644403644997633?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,"Result for NEET-UG counselling AIQ round 1 seat allotment expected on Jan 29, 2022 http://educationtimes.com/article/newsroom/89155407/result-for-neet-ug-counselling-aiq-round-1-seat-allotment-expected-on-jan-29-2022",Education,0
https://twitter.com/educationtimes/status/1485928195438551044?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,NIOS promotes 103 skill courses to help school dropouts. Read the full report at https://educationtimes.com/article/school-guide/89116355/nios-promotes-103-skill-courses-to-help-school-dropouts @niostwit,Education,0
https://twitter.com/educationtimes/status/1485916378591002627?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,IIT-K professor wins prestigious research award in Medical Sciences http://educationtimes.com/article/newsroom/89114310/iit-k-professor-wins-prestigious-research-award-in-medical-sciences,Education,0
https://twitter.com/educationtimes/status/1485506785918464001?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Odisha NEET counselling provisional merit list to be out today. Read the full report at https://educationtimes.com/article/newsroom/89088408/odisha-neet-counselling-provisional-merit-list-to-be-out-today,Education,0
https://twitter.com/educationtimes/status/1485502699680731140?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,PhD scholars are affected by pandemic-induced hurdles http://educationtimes.com/article/editors-pick/89087481/phd-scholars-affected-by-pandemic-induced-hurdles,Education,0
https://twitter.com/educationtimes/status/1484791728842612737?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Seat allotment result for NEET-PG 2021 counselling to be released today https://educationtimes.com/article/newsroom/89055761/seat-allotment-result-for-neet-pg-2021-counselling-to-be-released-today,Education,0
https://twitter.com/educationtimes/status/1484772670277566464?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Pandemic has affected students’ social interactions http://educationtimes.com/article/school-guide/89054417/pandemic-has-affected-students-social-interactions,Education,0
https://twitter.com/educationtimes/status/1484760865534791684?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,DU releases draft UG curriculum framework 2022. Read the full report at https://educationtimes.com/article/newsroom/89053745/du-releases-draft-ug-curriculum-framework-2022,Education,0
https://twitter.com/educationtimes/status/1484399601667145734?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,AICTE’s new assessment portal to qualitatively streamline Engineering education. Read the full report at https://educationtimes.com/article/careers-it-and-engineering/89032810/aictes-new-assessment-portal-to-qualitatively-streamline-engineering-education,Education,0
https://twitter.com/educationtimes/status/1484055701911932929?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Technology can reduce physical load of schoolbooks http://educationtimes.com/article/special-education/89012244/technology-can-reduce-physical-load-of-schoolbooks @astha_87,Education,0
https://twitter.com/educationtimes/status/1483717658671742982?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,IGNOU and Skill Development Ministry ink pact to strengthen vocational training and education. Read the full report at https://educationtimes.com/article/newsroom/88992604/ignou-and-skill-development-ministry-ink-pact-to-strengthen-vocational-training-and-education…,Education,0
https://twitter.com/educationtimes/status/1483396933075214337?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,"Maharashtra NEET counselling 2021 round one merit list tomorrow, find details here. Read the full report at https://educationtimes.com/article/newsroom/88973817/maharashtra-neet-counselling-2021-round-one-merit-list-tomorrow-find-details-here",Education,0
https://twitter.com/educationtimes/status/1483393370982862848?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,NEET PG: Delayed counselling increases competition. Read more at https://bit.ly/3rqPwMQ,Education,0
https://twitter.com/educationtimes/status/1483387994489126915?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,CBSE aims to make students visionary in their approach. Read the full report at https://educationtimes.com/article/school-guide/88966545/cbse-aims-to-make-students-visionary-in-their-approach,Education,0
https://twitter.com/educationtimes/status/1483348038852972546?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Know how students will benefit by accessing OMR answer sheets. Read the full report at: https://bit.ly/3KlhfXZ,Education,0
https://twitter.com/educationtimes/status/1483322114858192903?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,"Alert: ICMAI CMA results for December 2021 declared, know more here http://educationtimes.com/article/newsroom/88967498/alert-icmai-cma-results-for-december-2021-declared-know-more-here",Education,0
https://twitter.com/educationtimes/status/1482946879520673799?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,DigiLocker documents are yet to become a norm for university admissions https://educationtimes.com/article/editors-pick/88928549/digilocker-documents-are-yet-to-become-a-norm-for-university-admissions @UnivofDelhi @ugc_india @HydUniv @Uni_Mumbai @astha_87,Education,0
https://twitter.com/educationtimes/status/1482243539786698756?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,"Alert: Admit card for GATE 2022 released, know more here http://educationtimes.com/article/newsroom/88912301/alert-admit-card-for-gate-2022-released-know-more-here @IITKgp",Education,0
https://twitter.com/educationtimes/status/1481525112839208960?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,"OJEE 2021 counselling registration for MBBS, BDS courses begins, know more here http://educationtimes.com/article/newsroom/88872155/ojee-2021-counselling-registration-for-mbbs-bds-courses-begins-know-more-here",Education,0
https://twitter.com/educationtimes/status/1481516411642331138?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Gurgaon boy develops app for autistic children http://educationtimes.com/article/editors-pick/88871202/gurgaon-boy-develops-app-for-autistic-children,Education,0
https://twitter.com/educationtimes/status/1481139071682748418?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Padhe Bharat campaign to develop reading proficiency. Read the full report at https://educationtimes.com/article/careers-change-makers/88848132/padhe-bharat-campaign-to-develop-reading-proficiency,Education,0
https://twitter.com/educationtimes/status/1481135307068420097?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,IIT Bombay to release UCEED 2022 admit cards today; check details here https://bit.ly/3fdzYX5,Education,0
https://twitter.com/educationtimes/status/1480439967864090629?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Unnati to educate underprivileged and school dropouts. Read the full report at https://educationtimes.com/article/careers-change-makers/88805502/unnati-to-educate-underprivileged-and-school-dropouts @DelhiPolice @gsharma2004 @dcp_southwest,Education,0
https://twitter.com/educationtimes/status/1479682135384477698?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,NTA extends IGNOU PhD entrance exam application form submission date. Read the full report at https://educationtimes.com/article/newsroom/88769839/nta-extends-ignou-phd-entrance-exam-application-form-submission-date…,Education,0
https://twitter.com/educationtimes/status/1478961399934058496?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,CBSE aims to make students industry ready by collaborating with B&WSSC. Read the full report at https://educationtimes.com/article/careers-fashion-and-design/88726842/cbse-aims-to-make-students-industry-ready-by-collaborating-with-bwssc,Education,0
https://twitter.com/educationtimes/status/1478698642294804482?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,AICTE extends date for submission of various scholarships. Read the full report at https://educationtimes.com/article/newsroom/88713296/aicte-extends-date-for-submission-of-various-scholarships…,Education,0
https://twitter.com/educationtimes/status/1478362463137501185?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,CBSE introduces essential life and employability skills in schools http://educationtimes.com/article/school-guide/88692643/cbse-introduces-essential-life-and-employability-skills-in-schools @astha_87,Education,0
https://twitter.com/educationtimes/status/1477982179363721216?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,CAT 2021 results announced; 9 candidates scored perfect 100 percentile. Read more at https://bit.ly/3zt8F4w,Education,0
https://twitter.com/educationtimes/status/1476185475345907715?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,"IITs unable to generate sufficient internal receipts, remain dependent on government for grants: CAG report. Read the full report at https://educationtimes.com/article/newsroom/88571311/iits-unable-to-generate-sufficient-internal-receipts-remain-dependent-on-government-for-grants-cag-report",Education,0
https://twitter.com/educationtimes/status/1476129260859367426?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,CET based admissions to shift students’ exam priorities. Read the full report at https://educationtimes.com/article/campus-beat-college-events/88560691/cet-based-admissions-to-shift-students-exam-priorities,Education,0
https://twitter.com/educationtimes/status/1475814714991017984?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Schools and colleges in Delhi closed again due to rising Omicron cases. Read the full report at https://educationtimes.com/article/newsroom/88547460/schools-and-colleges-in-delhi-closed-again-due-to-rising-omicron-cases,Education,0
https://twitter.com/educationtimes/status/1475366872124059649?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,DU decides to increase university development fee. Read the full report at https://educationtimes.com/article/newsroom/88517636/du-decides-to-increase-university-development-fee,Education,0
https://twitter.com/educationtimes/status/1474623454909403136?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,"IIT Guwahati starts School of Business, admission for MBA to begin in January. Read more at https://bit.ly/32xRPVN @IITGuwahati @DirectorIITG #MBA #cat2021",Education,0
https://twitter.com/educationtimes/status/1473902241119563778?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,NCW aims to provide digital literacy to girl students. Read the full report at https://educationtimes.com/article/careers-change-makers/88447303/ncw-aims-to-provide-digital-literacy-to-girl-students @sharmarekha,Education,0
https://twitter.com/educationtimes/status/1473540778764816385?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,IIT Kanpur help farmers with soil-health detection technology http://educationtimes.com/article/campus-beat-college-events/88427000/iit-kanpur-help-farmers-with-soil-health-detection-technology @IITKanpur @astha_87,Education,0
https://twitter.com/educationtimes/status/1473537828789256192?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Schools concerned over learning loss as NCERT decides to reduce syllabus. Read more at https://bit.ly/33JccQ9,Education,0
https://twitter.com/educationtimes/status/1473211967733075970?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,"Love for Maths is not gender-specific, says winner of Ramanujan Prize http://educationtimes.com/article/editors-pick/88408916/love-for-maths-is-not-gender-specific-says-winner-of-ramanujan-prize",Education,0
https://twitter.com/educationtimes/status/1473143706916048897?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,"UPSC CSE aspirants want additional attempts, age relaxation on compassionate ground. Read more at https://bit.ly/32ocBXv #UPSCExtraAttempt #UPSC @extraattempt",Education,0
https://twitter.com/educationtimes/status/1472072746628567040?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,DU to conduct CET for UG admissions from next academic session. Read the full report at https://educationtimes.com/article/tests-exam-planner/88353104/du-to-conduct-cet-for-ug-admissions-from-next-academic-session…,Education,0
https://twitter.com/educationtimes/status/1471776959680040961?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,IIT Madras announces scholarship for online BSc Degree In Programming And Data Science. Read the full report at https://educationtimes.com/article/newsroom/88338670/iit-madras-announces-scholarship-for-online-bsc-degree-in-programming-and-data-science,Education,0
https://twitter.com/educationtimes/status/1471463276508639246?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Min of Defence says women made up nearly one-third of NDA applicants this year http://educationtimes.com/article/newsroom/88321954/min-of-defence-says-women-made-up-nearly-one-third-of-nda-applicants-this-year,Education,0
https://twitter.com/educationtimes/status/1471402981773901824?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,App developed by Indian student converts written documents to audiobooks http://educationtimes.com/article/newsroom/88316827/app-developed-by-indian-students-converts-written-documents-to-audiobooks…,Education,0
https://twitter.com/educationtimes/status/1471399530243391489?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,"Alert: @UpscOfindia releases admit card for Civil Services (Main) Examination, 2021. Read more at https://bit.ly/3dXw4RC #Exams  #UPSC",Education,0
https://twitter.com/educationtimes/status/1471398578513870852?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Start-ups boosted the culture of paid internships for freshers https://educationtimes.com/article/job-trends-walk-a-job/88302421/start-ups-boosted-the-culture-of-paid-internships-for-freshers @astha_87 @Deloitte,Education,0
https://twitter.com/educationtimes/status/1471000950655500290?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Universities continue to evaluate students through online open book exams. Read more at https://bit.ly/3EZhl4m,Education,0
https://twitter.com/educationtimes/status/1470729436832026627?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Mumbai schools to open for classes I to VII from tomorrow. Read the full report at https://educationtimes.com/article/newsroom/88279803/mumbai-schools-to-open-for-classes-i-to-vii-from-tomorrow,Education,0
https://twitter.com/educationtimes/status/1470372167367884803?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,IISER Bhopal scientists develop an easy process to produce nanostructured silver for use as a microbicide. Read the full report at https://educationtimes.com/article/newsroom/88259184/iiser-bhopal-scientists-develop-an-easy-process-to-produce-nanostructured-silver-for-use-as-a-microbicide,Education,0
https://twitter.com/educationtimes/status/1470370915024130052?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,CM scholarship scheme to increase GER in Punjab. Read the full report at https://educationtimes.com/article/scholarships-indian/88256103/cm-scholarship-scheme-to-increase-ger-in-punjab @PunjabGovtIndia,Education,0
https://twitter.com/educationtimes/status/1469540681693552642?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,DU to commence admissions through CUCET in 2022. Read the full report at https://educationtimes.com/article/newsroom/88219694/du-to-commence-admissions-through-cucet-in-2022,Education,0
https://twitter.com/educationtimes/status/1469175351582490625?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Calcutta University to conduct semester exams in online mode due to Omicron variant. Read the full report at https://educationtimes.com/article/newsroom/88200333/calcutta-university-to-conduct-semester-exams-in-online-mode-due-to-omicron-variant…,Education,0
https://twitter.com/educationtimes/status/1468876717146083329?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,B-schools can help close the gender gap https://educationtimes.com/article/editors-pick/88184722/b-schools-can-help-close-the-gender-gap,Education,0
https://twitter.com/educationtimes/status/1468579540867829760?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Education minister urges private companies to invest more in education. Read the full report at https://educationtimes.com/article/newsroom/88169418/education-minister-urges-private-companies-to-invest-more-in-education…,Education,0
https://twitter.com/educationtimes/status/1468473322014851072?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,CBSE eases admission process for students from foreign board. Read the full report at https://educationtimes.com/article/school-guide/88160221/cbse-eases-admission-process-for-students-from-foreign-board,Education,0
https://twitter.com/educationtimes/status/1468126482572533762?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Solutions to instability can be found with the Conflict Management course. Read the full report at https://educationtimes.com/article/careers-change-makers/88140299/solutions-to-instability-can-be-found-with-the-conflict-management-course,Education,0
https://twitter.com/educationtimes/status/1468118446705561602?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,"BHU entrance test answer key released, find details here. Read the full report at https://educationtimes.com/article/newsroom/88140193/bhu-entrance-test-answer-key-released-find-details-here",Education,0
https://twitter.com/educationtimes/status/1467784255275102208?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Know how #JEEAdvanced 2023 syllabus revision will reduce students' academic burden. Read the full report at: https://bit.ly/3rIG6ht,Education,0
https://twitter.com/educationtimes/status/1466995673497178116?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,"DU releases third special drive cut off, find details here. Read the full report at https://educationtimes.com/article/newsroom/88084947/du-releases-third-special-drive-cut-off-find-details-here…",Education,0
https://twitter.com/educationtimes/status/1466384150181539840?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Single-minded focus helped Hisar boy get gold medal at international Olympiad https://educationtimes.com/article/campus-beat-student-speak/88053135/single-minded-focus-helped-hisar-boy-get-gold-medal-at-international-olympiad,Education,0
https://twitter.com/educationtimes/status/1466359407848034304?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Punjab cabinet approves scholarship scheme for government college students. Read the full report at https://educationtimes.com/article/newsroom/88050951/punjab-cabinet-approves-scholarship-scheme-for-government-college-students…,Education,0
https://twitter.com/educationtimes/status/1465988320521961474?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,IGNOU extends admission deadline for UG and PG courses. Read the full report at https://educationtimes.com/article/newsroom/88028968/ignou-extends-admission-deadline-for-ug-and-pg-courses…,Education,0
https://twitter.com/educationtimes/status/1465978548380786695?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Easing the inclusion of transgender students in schools. Read the full report at https://educationtimes.com/article/careers-change-makers/88023517/easing-the-inclusion-of-transgender-students-in-schools…,Education,0
https://twitter.com/educationtimes/status/1465968661747752966?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Jamia Millia Islamia launches Master in Design from current academic year. Read more at https://bit.ly/3pfFEof @jmiu_official #postgraduate,Education,0
https://twitter.com/educationtimes/status/1465940325772320774?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,"Open book exams start at Delhi University, know more here https://educationtimes.com/article/newsroom/88025168/open-book-exams-start-at-delhi-university-know-more-here…",Education,0
https://twitter.com/educationtimes/status/1465918618739245059?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Pol science emerges as the most popular PG course in DU. Read the full report at https://educationtimes.com/article/course,Education,0
https://twitter.com/educationtimes/status/1465655242880475142?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,"Registration for NID design aptitude test to end today, find details here. Read the full report at https://educationtimes.com/article/alerts/87998607/registration-for-nid-design-aptitude-test-to-end-today-find-details-here",Education,0
https://twitter.com/educationtimes/status/1465612957492998146?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Delhi University issues guidelines for online open book exams. Read more at https://bit.ly/3ljcyTu,Education,0
https://twitter.com/educationtimes/status/1465245394695114762?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,CBSE schools work on re-igniting the passion for reading https://educationtimes.com/article/school-guide/87978450/cbse-schools-work-on-re-igniting-the-passion-for-reading,Education,0
https://twitter.com/educationtimes/status/1465210831801499650?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,"JNU announces cut-offs for UG, PG courses, know more here https://educationtimes.com/article/newsroom/87975575/jnu-announces-cut-offs-for-ug-pg-courses-know-more-here",Education,0
https://twitter.com/MirrorNow/status/1488051407508832256?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,DELHI: PVT SCHOOLS SEEK REOPENING OF SCHOOLS Delhi private schools have sought reopening of schools in the national capital. Private schools body has written to L-G Anil Baijal pushing for schools to resume classes @AlokReporter with more details #SchoolingAndPandemic,Education,0
https://twitter.com/MirrorNow/status/1488050347989880838?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,"BENGALURU: SCHOOLS RE-OPEN FOR ALL CLASSES In #Bengaluru, schools for all classes have reopened today. On Saturday, Karnataka education minister BC Nagesh had announced resumption of offline classes in the schools across the city @RevathiRajeevan with this report from Bengaluru!",Education,0
https://twitter.com/TimesNow/status/1487717219391848451?s=20&t=KlLIpBP5IaXpxm1-FBxUzA,Times Now,The Health Minister urged the states to monitor the case positivity rate on a daily basis. #Covid19,Health,0
https://twitter.com/TimesNow/status/1487689788752752640?s=20&t=VHBY2Wsv1qFvmQBptihUDQ,Times Now,Leprosy spreads only if a person repeatedly comes in contact with the nose and mouth droplets of an untreated patient. #WorldLeprosyDay #Health,Health,0
https://twitter.com/PTIPoliticsss/status/1487717090656141313?s=20&t=FrXUJrTJZnMhU7tnALOH5A,PTI Politics,Under construction 1000 bed Nishtar 2 Hospital Multan which is expected to be completed by the end of 2022. #Multan #SouthPunjab #Health #PTI,Health,0
https://twitter.com/8NEWS/status/1485987193961209857?s=20&t=FrXUJrTJZnMhU7tnALOH5A,8News WRIC Richmond,Pfizer opens study of #COVID shots updated to match #omicron https://trib.al/jNYVsKJ #Health #News,Health,0
https://twitter.com/WHO/status/1487717792531075074?s=20&t=FrXUJrTJZnMhU7tnALOH5A,WHO,"Dengue is a mosquito-borne infection causing flu-like illness that may develop into severe dengue and cause lethal complications. https://bit.ly/3scvAhl In this picture: “Fogging” to prevent dengue and other diseases transmitted by Mosquitoin Bali, #Indonesia. Let's #BeatNTDs!",Health,0
https://twitter.com/TimesNow/status/1487739868654362625?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,"Don’t lower guard, be vigilant: Health Minister’s advice to states amid drop in active #COVID cases #Covid19",Health,0
https://twitter.com/TimesNow/status/1487664371224489987?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,"The second one-day lockdown in Kerala began on Sunday, a day after the state reported over 50,000 new infections and eight COVID-19-related deaths. #Kerala #Covid19",Health,0
